MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:43.561,2016/02/05,12:16:43.552,,17425,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:43.657,2016/02/05,12:16:43.619,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:43.675,2016/02/05,12:16:43.620,,17425,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:43.946,2016/02/05,12:16:43.945,,,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:16:44.041,2016/02/05,12:16:44.012,,29975,,,47.62974,-121.65809,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:44.240,2016/02/05,12:16:44.208,,,475,307,,,0,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:44.265,2016/02/05,12:16:44.210,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:44.280,2016/02/05,12:16:44.273,,,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:16:44.464,2016/02/05,12:16:44.406,,17475,,,,,,,0,,0,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:44.572,2016/02/05,12:16:44.536,,17475,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:45.678,2016/02/05,12:16:45.650,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:46.861,2016/02/05,12:16:46.830,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:46.893,2016/02/05,12:16:46.894,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:46.959,2016/02/05,12:16:46.959,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:46.991,2016/02/05,12:16:46.961,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:46.991,2016/02/05,12:16:46.961,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:47.709,2016/02/05,12:16:47.682,,,,,,,,,,,,
MSG,3,111,11111,86800A,111111,2016/02/05,12:16:47.951,2016/02/05,12:16:47.943,,30000,,,47.63481,-121.66830,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:47.996,2016/02/05,12:16:47.945,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:48.009,2016/02/05,12:16:48.008,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:48.023,2016/02/05,12:16:48.009,,,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:48.601,2016/02/05,12:16:48.598,,17650,,,,,,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:16:48.927,2016/02/05,12:16:48.926,,29975,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:16:49.078,2016/02/05,12:16:49.058,,17675,,,,,,,0,,0,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:49.191,2016/02/05,12:16:49.188,,,475,307,,,0,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:50.037,2016/02/05,12:16:49.977,,,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:50.210,2016/02/05,12:16:50.173,,,475,307,,,0,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:50.232,2016/02/05,12:16:50.174,,17725,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:50.362,2016/02/05,12:16:50.305,,17725,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:16:50.529,2016/02/05,12:16:50.500,,17725,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:50.857,2016/02/05,12:16:50.828,,,,,,,,,,,,
MSG,3,111,11111,86800A,111111,2016/02/05,12:16:50.866,2016/02/05,12:16:50.828,,30000,,,47.63841,-121.67564,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:51.165,2016/02/05,12:16:51.155,,,475,307,,,0,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:51.751,2016/02/05,12:16:51.744,,,,,,,,,,,,
MSG,7,111,11111,86800A,111111,2016/02/05,12:16:51.776,2016/02/05,12:16:51.745,,30000,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:16:51.831,2016/02/05,12:16:51.810,,30000,,,47.63969,-121.67825,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:52.066,2016/02/05,12:16:52.009,,,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:16:52.150,2016/02/05,12:16:52.138,,17825,,,,,,,0,,0,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:16:52.231,2016/02/05,12:16:52.204,,17825,,,,,,,0,,0,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:16:52.870,2016/02/05,12:16:52.859,,30000,,,47.64102,-121.68086,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:53.000,2016/02/05,12:16:52.990,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:53.028,2016/02/05,12:16:52.991,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:53.042,2016/02/05,12:16:52.992,,,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:53.131,2016/02/05,12:16:53.121,,,475,307,,,0,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:53.500,2016/02/05,12:16:53.450,,,,,,,,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:16:53.511,2016/02/05,12:16:53.451,,30000,,,,,,,0,,0,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:16:53.827,2016/02/05,12:16:53.778,,30000,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:54.016,2016/02/05,12:16:53.974,,,475,307,,,0,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:16:54.651,2016/02/05,12:16:54.629,,30000,,,47.64347,-121.68584,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:55.851,2016/02/05,12:16:55.809,,,475,307,,,0,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:56.102,2016/02/05,12:16:56.071,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:16:56.113,2016/02/05,12:16:56.072,,,,,,,,,,,,
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:16:56.495,2016/02/05,12:16:56.464,,18000,,,,,,,0,,0,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:16:56.668,2016/02/05,12:16:56.660,,30000,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:56.811,2016/02/05,12:16:56.791,,,475,307,,,0,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:16:57.651,2016/02/05,12:16:57.642,,,474,307,,,0,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:16:58.988,2016/02/05,12:16:58.955,,,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:00.316,2016/02/05,12:17:00.266,,30000,,,47.65059,-121.70029,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:00.525,2016/02/05,12:17:00.463,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:00.544,2016/02/05,12:17:00.527,,18200,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:00.548,2016/02/05,12:17:00.527,,18200,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:00.582,2016/02/05,12:17:00.529,,,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:02.501,2016/02/05,12:17:02.493,,,474,307,,,0,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:02.693,2016/02/05,12:17:02.689,,30000,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:02.937,2016/02/05,12:17:02.888,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:02.997,2016/02/05,12:17:02.953,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:03.018,2016/02/05,12:17:03.017,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:03.032,2016/02/05,12:17:03.017,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:03.046,2016/02/05,12:17:03.018,,,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:04.241,2016/02/05,12:17:04.198,,18350,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:04.416,2016/02/05,12:17:04.394,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:04.530,2016/02/05,12:17:04.524,,18350,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:06.451,2016/02/05,12:17:06.426,,,,,,,,,,,,
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:06.542,2016/02/05,12:17:06.492,,,474,307,,,-64,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:07.053,2016/02/05,12:17:07.016,,29975,,,,,,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:07.307,2016/02/05,12:17:07.278,,30000,,,,,,,0,,0,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:07.522,2016/02/05,12:17:07.475,,18450,,,,,,,0,,0,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:07.995,2016/02/05,12:17:07.935,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:08.016,2016/02/05,12:17:07.998,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:08.030,2016/02/05,12:17:07.999,,,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:08.041,2016/02/05,12:17:08.000,,30000,,,47.66080,-121.72096,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:08.187,2016/02/05,12:17:08.131,,,,,,,,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:08.317,2016/02/05,12:17:08.262,,30000,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:08.396,2016/02/05,12:17:08.391,,,,,,,,,,,,
MSG,1,111,11111,86800A,111111,2016/02/05,12:17:08.431,2016/02/05,12:17:08.393,ANA173  ,,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:08.443,2016/02/05,12:17:08.394,,18500,,,,,,,0,,0,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:08.678,2016/02/05,12:17:08.654,,30000,,,,,,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:08.714,2016/02/05,12:17:08.656,,30000,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:09.041,2016/02/05,12:17:08.983,,18525,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:09.111,2016/02/05,12:17:09.112,,29975,,,47.66209,-121.72359,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:09.327,2016/02/05,12:17:09.309,,,474,307,,,0,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:09.666,2016/02/05,12:17:09.637,,29975,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:10.689,2016/02/05,12:17:10.685,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:10.952,2016/02/05,12:17:10.947,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:10.985,2016/02/05,12:17:10.949,,,,,,,,,,,,
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:11.281,2016/02/05,12:17:11.275,,,473,307,,,0,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:11.560,2016/02/05,12:17:11.538,,18625,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:12.124,2016/02/05,12:17:12.064,,18625,,,,,,,0,,0,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:12.364,2016/02/05,12:17:12.325,,18650,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:12.565,2016/02/05,12:17:12.522,,18650,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:13.185,2016/02/05,12:17:13.176,,18675,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:13.664,2016/02/05,12:17:13.635,,18700,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:13.752,2016/02/05,12:17:13.702,,18700,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:15.051,2016/02/05,12:17:15.012,,,,,,,,,,,,
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:15.116,2016/02/05,12:17:15.077,,29975,,,47.66972,-121.73909,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:16.101,2016/02/05,12:17:16.061,,18800,,,,,,,0,,0,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:16.472,2016/02/05,12:17:16.453,,18800,,,,,,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:16.512,2016/02/05,12:17:16.455,,29975,,,,,,,0,,0,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:16.738,2016/02/05,12:17:16.715,,18825,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:17.202,2016/02/05,12:17:17.174,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:17.480,2016/02/05,12:17:17.437,,18850,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:19.807,2016/02/05,12:17:19.795,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:21.404,2016/02/05,12:17:21.369,,,,,,,,,,,,
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:21.600,2016/02/05,12:17:21.566,,30000,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:21.753,2016/02/05,12:17:21.698,,,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:22.332,2016/02/05,12:17:22.287,,,473,307,,,0,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:22.467,2016/02/05,12:17:22.418,,19050,,,,,,,0,,0,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:22.997,2016/02/05,12:17:22.943,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:23.017,2016/02/05,12:17:23.007,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:23.365,2016/02/05,12:17:23.335,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:23.388,2016/02/05,12:17:23.336,,19100,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:23.765,2016/02/05,12:17:23.729,,19100,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:25.586,2016/02/05,12:17:25.563,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:25.652,2016/02/05,12:17:25.629,,,,,,,,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:25.705,2016/02/05,12:17:25.694,,30000,,,,,,,0,,0,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:25.759,2016/02/05,12:17:25.759,,,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:25.977,2016/02/05,12:17:25.956,,19200,,,,,,,0,,0,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:26.222,2016/02/05,12:17:26.218,,29975,,,47.68425,-121.76866,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:26.443,2016/02/05,12:17:26.415,,19200,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:27.287,2016/02/05,12:17:27.267,,30000,,,47.68556,-121.77129,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:27.442,2016/02/05,12:17:27.399,,,473,307,,,0,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:27.717,2016/02/05,12:17:27.662,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:27.862,2016/02/05,12:17:27.856,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:27.994,2016/02/05,12:17:27.987,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:28.008,2016/02/05,12:17:27.988,,,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:28.093,2016/02/05,12:17:28.054,,19275,,,,,,,0,,0,0
MSG,1,111,11111,86800A,111111,2016/02/05,12:17:28.407,2016/02/05,12:17:28.381,ANA173  ,,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:28.418,2016/02/05,12:17:28.382,,19275,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:29.362,2016/02/05,12:17:29.301,,30000,,,47.68825,-121.77683,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:29.682,2016/02/05,12:17:29.628,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:29.798,2016/02/05,12:17:29.758,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:29.878,2016/02/05,12:17:29.825,,19325,,,,,,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:30.296,2016/02/05,12:17:30.282,,30000,,,,,,,0,,0,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:30.370,2016/02/05,12:17:30.348,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:30.490,2016/02/05,12:17:30.478,,,,,,,,,,,,
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:30.502,2016/02/05,12:17:30.478,,,473,307,,,0,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:30.590,2016/02/05,12:17:30.544,,19350,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:30.608,2016/02/05,12:17:30.608,,,,,,,,,,,,
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:30.713,2016/02/05,12:17:30.675,,29975,,,,,,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:30.763,2016/02/05,12:17:30.741,,29975,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:30.879,2016/02/05,12:17:30.871,,19375,,,,,,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:31.719,2016/02/05,12:17:31.660,,30000,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:32.222,2016/02/05,12:17:32.183,,29975,,,47.69198,-121.78436,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:32.338,2016/02/05,12:17:32.314,,19425,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:32.349,2016/02/05,12:17:32.314,,19425,,,,,,,0,,0,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:32.455,2016/02/05,12:17:32.444,,19425,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:33.006,2016/02/05,12:17:32.970,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:33.020,2016/02/05,12:17:32.971,,,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:33.402,2016/02/05,12:17:33.363,,29975,,,47.69325,-121.78702,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:33.428,2016/02/05,12:17:33.427,,,,,,,,,,,,
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:33.552,2016/02/05,12:17:33.495,,,473,306,,,-64,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:33.739,2016/02/05,12:17:33.691,,,,,,,,,,,,
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:34.417,2016/02/05,12:17:34.410,,29975,,,47.69468,-121.78986,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:34.475,2016/02/05,12:17:34.475,,19525,,,,,,,0,,0,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:34.662,2016/02/05,12:17:34.609,,,473,307,,,0,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:34.880,2016/02/05,12:17:34.869,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:34.912,2016/02/05,12:17:34.871,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:34.981,2016/02/05,12:17:34.936,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:34.995,2016/02/05,12:17:34.937,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:35.140,2016/02/05,12:17:35.131,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:35.406,2016/02/05,12:17:35.394,,19550,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:35.831,2016/02/05,12:17:35.787,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:37.097,2016/02/05,12:17:37.097,,,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:37.197,2016/02/05,12:17:37.164,,30000,,,47.69817,-121.79697,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:37.901,2016/02/05,12:17:37.884,,,,,,,,,,,,
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:38.527,2016/02/05,12:17:38.476,,30000,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:39.307,2016/02/05,12:17:39.262,,,473,306,,,-64,,,,,0
MSG,5,111,11111,86800A,111111,2016/02/05,12:17:39.501,2016/02/05,12:17:39.458,,29975,,,,,,,0,,0,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:39.591,2016/02/05,12:17:39.588,,,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:39.811,2016/02/05,12:17:39.785,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:39.857,2016/02/05,12:17:39.850,,19750,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:40.147,2016/02/05,12:17:40.113,,29975,,,47.70204,-121.80480,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:41.377,2016/02/05,12:17:41.358,,,,,,,,,,,,0
MSG,4,111,11111,86800A,111111,2016/02/05,12:17:41.387,2016/02/05,12:17:41.359,,,473,306,,,64,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:42.858,2016/02/05,12:17:42.802,,19900,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:42.987,2016/02/05,12:17:42.933,,19900,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:44.170,2016/02/05,12:17:44.112,,19950,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:45.923,2016/02/05,12:17:45.881,,20025,,,,,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:46.010,2016/02/05,12:17:46.010,,20025,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:46.481,2016/02/05,12:17:46.470,,20050,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:46.505,2016/02/05,12:17:46.471,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:47.555,2016/02/05,12:17:47.519,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:49.911,2016/02/05,12:17:49.878,,,,,,,,,,,,
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:50.457,2016/02/05,12:17:50.404,,30000,,,47.71525,-121.83183,,,,,,0
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:17:50.770,2016/02/05,12:17:50.731,,20225,,,,,,,,,,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:51.376,2016/02/05,12:17:51.322,,,,,,,,,,,,
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:53.006,2016/02/05,12:17:52.960,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:53.020,2016/02/05,12:17:52.961,,,,,,,,,,,,0
MSG,8,111,11111,86800A,111111,2016/02/05,12:17:53.042,2016/02/05,12:17:53.024,,,,,,,,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:53.298,2016/02/05,12:17:53.286,,29975,,,,,,,,,,0
MSG,7,111,11111,86800A,111111,2016/02/05,12:17:54.450,2016/02/05,12:17:54.401,,29975,,,,,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:54.832,2016/02/05,12:17:54.794,,30000,,,47.72104,-121.84367,,,,,,0
MSG,3,111,11111,86800A,111111,2016/02/05,12:17:55.858,2016/02/05,12:17:55.842,,30000,,,47.72228,-121.84627,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:56.266,2016/02/05,12:17:56.236,,20425,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:56.269,2016/02/05,12:17:56.236,,,,,,,,,,,,
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:56.333,2016/02/05,12:17:56.302,,20425,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:56.421,2016/02/05,12:17:56.368,,,,,,,,,,,,
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:56.435,2016/02/05,12:17:56.431,,20450,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:57.420,2016/02/05,12:17:57.414,,,,,,,,,,,,
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:17:58.473,2016/02/05,12:17:58.463,,20525,,,,,,,0,,0,0
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:59.135,2016/02/05,12:17:59.119,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:59.167,2016/02/05,12:17:59.121,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:59.199,2016/02/05,12:17:59.185,,,,,,,,,,,,
MSG,8,111,11111,A6BBA3,111111,2016/02/05,12:17:59.630,2016/02/05,12:17:59.579,,,,,,,,,,,,
MSG,7,111,11111,A6BBA3,111111,2016/02/05,12:18:04.079,2016/02/05,12:18:04.036,,20725,,,,,,,,,,0
MSG,5,111,11111,A6BBA3,111111,2016/02/05,12:18:04.315,2016/02/05,12:18:04.297,,20725,,,,,,,0,,0,0
